id	productname
17175	[DÙNG NGAY - Date 21/10/2026] Kem đánh răng Colgate Optic White O2 tuýp 85g (móp hộp nhẹ)
17176	[DÙNG NGAY - Date 20/05/2025] Cốt lết Chay An Nhiên gói 150g
17177	[DÙNG NGAY - Date 03/05/2025] ( Cận date ) Ngũ cốc trái cây Frugra Calbee gói 482g
17178	[ DÙNG NGAY ] - Cải Thìa Thủy Canh (có gốc) túi 300g
17179	[DÙNG NGAY ]Táo ruột hồng Kissabel Pháp túi 1kg
17180	[DÙNG NGAY - Date 02/03/2025] Mì Gấu Đỏ tôm chua cay gói 63g
17181	[DÙNG NGAY - Date 26/03/2025] Hủ Tiếu Mềm Pad Thái Ba Khánh gói 500g
17182	[Xả tồn] Tim gan cật gà CP gói 280gr ( 3 bộ ) (HSD 26/03)
17183	(XẢ TỒN) - Gà ta CP cắt miếng sẵn Hộp 800gr (HSD 27/03)
17184	[XẢ TỒN] Nem thịt đặc biệt CP hộp 250gr (HSD 27/03)
17185	[XẢ TỒN] Thịt chân giò heo rút xương chuẩn ngon Meat Deli hộp 350gr +/- 20gr HSD 27/03
17186	[XẢ TỒN] Xương ống heo CP hộp 500gr (HSD 26/03)
17187	[XẢ TỒN] Bắp giò heo giun quế không xương Anfood khay 300gr+/-15gr (HSD 26/03)
17188	[XẢ TỒN Tim gà CP khay 250gr (HSD 26/03)
17189	[XẢ TỒN] Thịt mỡ phần heo 3G hộp 300gr +/- 15gr (HSD 26/03)
17190	[XẢ TỒN] Đùi gà tháo khớp JAPFA BEST KHAY 500gr (HSD 26/03)
17191	[XẢ TỒN] Thịt ba rọi heo CP hộp 300gr (HSD 27/03)
17192	[XẢ TỒN] Móng giò heo ăn chay khay 500gr (HSD 26/03)
17193	[XẢ TỒN] Thịt vai bò ta tươi Anfood khay 200gr +/- 10gr (HSD 26/03)
17194	[XẢ TỒN] Thịt bê rút xương Anfood khay 300gr +/- 15gr(HSD 26/03)
17195	(XẢ TỒN) Dưa muối 3G gói từ 400gr-500gr HSD 27/03
17196	[XẢ TỒN] Gà ác nguyên con tươi sạch 3G hộp 1 con kèm thuốc bắc (HSD 26/03)
17197	[XẢ TỒN] Diềm thăn bò Úc tươi DVQ khay 200gr +/- 10gr (HSD 26/03)
17198	[XẢ TỒN] Xương ống heo ăn chay khay 500gr (HSD 26/03)
17199	[DÙNG NGAY - Date 10/01/2027] Thảo Dược Ngâm Chân Cung Đình 100ml (móp hộp nhẹ)
17200	[XẢ TỒN] Xương sống heo ăn chay khay 500gr (HSD 26/03)
17201	[DÙNG NGAY - Date 18/11/2027] Hoạt Huyết Bảo Nguyên (Hộp 30 Viên) (móp hộp nhẹ)
17202	Dung dịch vệ sinh phụ nữ Dạ Hương Daily Fresh Total care chai 145ml (Xanh) tặng 1 dung dịch vệ sinh 30ml
17203	[XẢ TỒN] Thịt xay heo ăn chay khay 500gr (HSD 26/03)
17204	"[XẢ TỒN] Gà Ta nguyên con CP con từ 1,4 đến 1,8 kg (HSD 27/03)"
17205	[DÙNG NGAY - Date 26/03/2025] Bánh Hỏi Ba Khánh gói 300g
17206	[XẢ TỒN] Mề gà CP túi 500g (HSD 27/03)
17207	Dồi sụn Koji gói 500g
17208	[GIẢM 33%] COMBO 3 Bánh Gạo Tokpokki O'Food Vị Tương Đen Ly 105G
17209	Bún riêu cua Vifon gói 80gr
17210	[DÙNG NGAY] - Rau Nhút Làm Sạch Gói 200g
17211	[DÙNG NGAY - Date 27/04/2025] Mì Minchen Vị Gà túi 126g
17212	Quýt túi nhập khẩu túi 1 kg +/- 50gr 
17213	Khăn ướt cao cấp Max Cool không hương gói 100 tờ (Xanh)
17214	Tàu hũ hải sản bát bửu LC Foods gói 500g
17215	"Bắp cải Sapa size bắp từ 0,9-1,1kg + Lơ baby túi 1kg + Quýt sim mã rám khay 0.9 - 1.1 kg+  Sữa chua thanh trùng DeliFres+ thạch dừa - dưa lưới 80gr"
17216	"Viên uống Gai Xương Kingphar hoạt huyết, tăng cường lưu thông khí huyết Hộp 40 viên"
17217	[DÙNG NGAY - Date 21/10/2025]Tương Ớt PET Cholimex chai 270g
17218	[DÙNG NGAY - Date 10/05/2025] [ LỐC 4 HỘP ] ( xé lẻ lốc )  Sữa Tươi Tiệt Trùng Không Đường Vinamilk lốc 4 hộp x 180ml
17219	[DÙNG NGAY - Date 07/06/2025] ( móp hộp nhẹ ) Bánh Custas Orion Nhân Kem Trứng hộp giấy 282g (12 gói)
17220	[DÙNG NGAY - Date 09/06/2025] ( móp lon ) Bia San Miguel Pale Pilsen 330ml
17221	[DÙNG NGAY -  Date 13/04/2025] Sữa dinh dưỡng có đường VNM ADM 180ml
17222	[DÙNG NGAY - Date 08/11/2025] (móp hộp nhẹ ) Bánh Custas Orion Kem Trứng 47g (Hộp 2 cái)
17223	"[DÙNG NGAY - Date 21/03/2025] Bún Tươi Sợi Lớn Ba Khánh, gói 300g"
17224	[DÙNG NGAY - Date 12/11/2025] ( lon móp ) Nước Ngọt Mirinda Xá Xị Sleek 320ml
17225	[DÙNG NGAY - Date 21/03/2025] Mì Quảng Nghệ Ba Khánh gói 500g
17226	[DÙNG NGAY] Rau Đay túi 300g
17227	[DÙNG NGAY - Date 03/07/2025] ( Cận date ) Ngũ cốc trái cây Frugra Calbee gói 482g
17228	[ DÙNG NGAY ] Nho Đỏ Úc Không Hạt hộp 1kg (+/-10g)
17229	Combo 7: Hàu chiên trứng
17230	Combo 4: Đùi gà hầm nấm
17231	[Siêu Sale] Dầu Đậu Nành Meizan chai 5L
17232	Quà tặng Ấm siêu tốc Rapido RK1715W
17233	Combo 5: Thịt kho Tàu
17234	Đùi Gọ Bò Úc Cắt Lúc Lắc Hưng Ngân Khay 300g +/- 10g
17235	[Siêu Sale]Cherry Chile hộp 500g (+/-50g)
17236	[XẢ TỒN - Date 04/01/2025] [PREMIUM] Sườn non (S) Meat Deli khay từ 300-400g
17237	[Siêu Sale]Bếp cồn inox 430 Tithafac chắn gió
17238	"Bình hoa dáng chuông men xanh đậm, vân tổ ong, bóng mịn gốm sứ bát tràng H20x 7CM"
17239	Tẩy da chết tinh chất quả Acai Berry Ekel Natural Clean Peeling Gel Acai Berry 180ml
17240	[XẢ TỒN - Date 04/01/2025] Giò heo cắt khoanh chuẩn ngon (S) Meat Deli Khay từ 390-500g
17241	(RẺ) Oppa Mì tương đen vị sườn heo Ottogi gói 65gr
17242	[RẺ] Nước xả vải Sandokkaebi hương gió biển túi 1.3L
17243	Bình giữ nhiệt inox 304 Sunhouse 450ml KS-TU450I
17244	[RẺ] Nước xả vải Sandokkaebi hương ngàn hoa túi 1.3L
17245	Combo 5 quả Bưởi Diễn quả từ 600gr up (Mã rám)
17246	Đậu phộng Vị Phô Mai Sợi Xông Khói Sanchi gói 55g
17247	[RẺ] Sủi Cảo Nhân Phô mai H'Food gói 300g
17248	Stfood men khô nở bánh mì 100g
17249	Quà tặng Khăn Giấy Rút Skyme 300 Tờ 3 Lớp 85mmx120mm
17250	[CỰC RẺ] Đường Vàng Đường Quảng Ngãi túi 1kg
17251	[CỰC RẺ] Trứng Gà Ta So Thanh Nhân Hộp 10 quả
17252	[GIẢM 50%] Combo 3 túi Cà Rốt Đà Lạt túi 500g +/- 15g
17253	[Siêu Sale] Thanh surimi hương cua Unmei hộp 250g
17254	[CỰC RẺ] Khoai Lang Nhật túi 0.9-1kg
17255	[Siêu Sale] Má đùi gà Sunny Gold Khay 500 g
17256	Dưa lưới giống Đài Loan ngọt thơm quả 1  - 1.3 kg
17257	[Siêu Sale] Đùi Tỏi Gà CP Khay 300g
17258	Hộp thực phẩm trữ đông inochi Hokkaido 2500 ml
17259	"[CỰC RẺ] Xoài Hạt Lép An Giang, túi 0.9-1.1kg"
17260	[Siêu Sale] Bánh bao nguyên cám xá xíu phô mai Goldsun gói 240g
17261	Xúc xích Zurich 3B 170g
17262	Khô heo cháy tỏi VN-FOODS 100g
17263	[DÙNG NGAY] Rau muống hạt túi 400g
17264	[Siêu Sale] Chả Lụa Ớt Xiêm Chay Thoại An 500g
17265	Lốc 3 chai Nước uống Rohto ALCOFREE hỗ trợ giải rượu và bảo vệ gan chai 50ml
17266	[MUA CHUNG] Combo 4 hộp Nho đỏ có hạt nhập khẩu Peru hộp 400gr (+-25gr)
17267	Dứa mini gọt đóng gói 500gr +/- 50gr
17268	Che khuyết điểm Lemonade Matte Addict Concealer - A00 (3g) cho da trắng sáng
17269	[Siêu Sale] [GIẢM 35%] Combo 3 Cá basa phi lê (cắt miếng) đông lạnh gói 300g
17270	"[ DÙNG NGAY ] Cóc Non Giống Thái, túi 1kg +/-40g "
17271	Gầu bò Úc tươi DVQ khay 200gr +/- 10gr
17272	"[XẢ TỒN] Gà Ta nguyên con CP con từ 1,4 đến 1,8 kg (HSD 29/03)"
17273	[XẢ TỒN] Xương đuôi heo CP hộp 500gr (HSD 29/03)
17274	[XẢ TỒN] Mề gà CP túi 500g (HSD 29/03)
17275	Mít kho gia truyền Tachay hộp 250gr
17276	Combo 3 Hộp 6 hũ Yến sào chưng sẵn 70ml 12% - KIDSNEST hũ 70ml
17277	[CỰC RẺ] Trứng Gà So Thanh Nhân hộp 10 quả
17278	[CỰC RẺ] Găng Tay Rửa Bát Hình Hươu
17279	Gà xé lá chanh VN-FOODS gói 100gr
17280	[CỰC RẺ] Quýt sim Da rám túi 450 - 550g (+/-100g)
17281	[XẢ TỒN] Vịt tẩm nấu giả cầy CP hộp 500gr (HSD 29/03)
17282	[XẢ TỒN] Sườn non heo CP hộp 300gr (HSD 29/03)
17283	Khăn giấy hộp Tempo không mùi 3 lớp hộp 86 tờ
17284	Kem chống nắng trắng da Queenie Nutri-collagen Whitening Sun Cream SPF 50PA++ 50g
17285	[ QUÀ TẶNG ] Chả lụa que vissan gói 80g
17286	[Quà tặng] Hạt Nêm Chuẩn Vị Thịt Vissan gói 200g
17287	[ QUÀ TẶNG ] Chả lụa bì ớt xiêm Vissan gói 80g (2 cây*40g)
17288	[XẢ TỒN - Date 16/1/2025] Gan Gà CP khay 500g
17289	Hộp Rượu Cao Cấp  Parisiennes XO (chai cao 700ml)
17290	"[XẢ TỒN - Date 15/1/2025] Nấm Bào Ngư Trắng, khay 200g"
17291	[XẢ TỒN - Date 14/1/2025] Xương Ống Heo CP khay 500g
17292	[XẢ TỒN - Date 14/1/2025] Xương Giá Heo CP Khay 500
17293	[XẢ TỒN - Date 16/1/2025] Ba Rọi Heo CP Túi 1kg
17294	[XẢ TỒN - Date 14/1/2025] Thịt Heo Xay CP Túi 1kg
17295	[XẢ TỒN - Date 16/1/2025] Trứng Gà Tươi Ba Huân Size 550g hộp 10 quả
17296	[XẢ TỒN - Date 15/1/2025] Phi Lê Ức Gà Không Da Sunny Gold Khay 500g
17297	[XẢ TỒN - Date 16/1/2025] File Ức Gà Không Da Ba Huân vỉ 500g
17298	[XẢ TỒN - Date 14/1/2025] Bò Xào Bò Úc Vissan túi 500g
17299	[XẢ TỒN - Date 14/1/2025] Ba Rọi Heo CP Khay 300g
17300	[XẢ TỒN - Date 14/1/2025] Thịt Xay Heo CP
17301	[XẢ TỒN - Date 15/1/2025] Đùi gà góc tư Sunny Gold Khay 500g
17302	[XẢ TỒN - Date 14/1/2025] Xương Đuôi Heo Vĩnh Tân Khay 400g +/-20g
17303	[XẢ TỒN - Date 15/1/2025] Trứng Gà Tươi Thanh Nhân hộp 10 quả
17304	[XẢ TỒN - Date 16/1/2025] Đùi góc tư gà CP
17305	[XẢ TỒN - Date 16/1/2025] Trứng cút Ba Huân hộp 30 quả
17306	"[XẢ TỒN - Date 16/1/2025] Đùi Gà Tháo Khớp CP, khay 500g"
17307	"[XẢ TỒN - Date 14/1/2025] Bánh Canh Gạo Ba Khánh, gói 500g"
17308	[XẢ TỒN - Date 14/1/2025] Đuôi Heo ăn chay BaF khay 300g
17309	[XẢ TỒN - Date 14/1/2025] Cá diêu hồng làm sạch Alo Fish khay 300-400g
17310	[XẢ TỒN - Date 16/1/2025] Cá basa phi lê tẩm gia vị Thoại An 200g
17311	[XẢ TỒN - Date 14/1/2025] Thịt Heo Tiện Lợi Vĩnh Tân Khay 400g +/- 20g
17312	[XẢ TỒN - Date 15/1/2025] Trứng Gà Ta Thanh Nhân hộp 10 quả
17313	"[XẢ TỒN - Date 14/1/2025] Bún Tươi Sợi Trung Ba Khánh, gói 500g"
17314	[XẢ TỒN - Date 14/1/2025] Dựng Heo Vĩnh Tân Khay 400g +/-20g
17315	[XẢ TỒN - Date 14/1/2025] Xương Cổ Heo Vĩnh Tân Khay 400g +/-20g
17316	[XẢ TỒN - Date 14/1/2025] Thịt Vai Mềm Heo Vĩnh Tân Khay 400g +/-20g
17317	"[XẢ TỒN - Date 15/1/2025] Nấm Đùi Gà Baby Việt Nam, khay 200g"
17318	[XẢ TỒN - Date 16/1/2025] Ức Gà Có Xương Ba Huân Khay 500g
17319	[XẢ TỒN - Date 16/1/2025] Chân gà Ba Huân Vỉ 500 g
17320	[XẢ TỒN - Date 14/1/2025] Sườn Già Heo CP Khay 300g
17321	[XẢ TỒN - Date 16/1/2025] Vịt Tẩm Chiên Mè CP khay 500g
17322	[XẢ TỒN - Date 14/1/2025] Xương Ống Heo Vĩnh Tân Khay 400g +/-20g
17323	[XẢ TỒN - Date 14/1/2025] Bắp Giò Heo Vĩnh Tân Khay 400g +/-20g
17324	[XẢ TỒN - Date 15/1/2025] Trứng Gà Ta So Thanh Nhân Hộp 10 quả
17325	[XẢ TỒN - Date 14/1/2025] Xương Giá Heo Vĩnh Tân Khay 400g +/-20g
17326	[XẢ TỒN - Date 16/1/2025] Thịt đùi vụn gà CP khay 300g
17327	[XẢ TỒN - Date 15/1/2025] Giò sống Ngọc Tú gói 200g
17328	[XẢ TỒN - Date 14/1/2025] Nạc Heo Xay Vĩnh Tân Khay 200g +/-10g
17329	[XẢ TỒN - Date 16/1/2025] Ức gà fillet CP
17330	[XẢ TỒN - Date 14/1/2025] Mực nang làm sạch Alo Fish khay 250g
17331	[XẢ TỒN - Date 14/1/2025] Cá đổng làm sạch Alo Fish khay 300g
17332	[XẢ TỒN - Date 14/1/2025] Thịt Xay Heo ăn chay BaF khay 300g +/- 10g
17333	[XẢ TỒN - Date 16/1/2025] Cánh Gà CP khay 300g
17334	[XẢ TỒN - Date 14/1/2025] Nạm Bò Úc Vissan Túi 500g
17335	[XẢ TỒN - Date 16/1/2025] Sụn ức gà CP khay 300g
17336	[XẢ TỒN - Date 14/1/2025] Sụn Heo Mặt Trăng Vĩnh Tân Khay 400g +/-20g
17337	[XẢ TỒN - Date 14/1/2025] Nạc Vai Heo CP Khay 300g
17338	[XẢ TỒN - Date 14/1/2025] Gân Bò Úc Vissan Túi 500g
17339	[XẢ TỒN - Date 16/1/2025] Má Đùi Cắt Miếng CP Khay 500g
17340	[XẢ TỒN - Date 16/1/2025] Đùi Gà Rút Xương CP Gói 1Kg
17341	[XẢ TỒN - Date 14/1/2025] Cốt Lết Có Xương Heo CP Khay 500g
17342	[XẢ TỒN - Date 14/1/2025] Nạc Đùi Heo CP Khay 300g
17343	[XẢ TỒN - Date 17/1/2025] Mắm Chưng Ngọc Tú chén nhựa 100g
17344	[XẢ TỒN - Date 14/1/2025] Dựng Sau Heo CP Khay 500g
17345	[XẢ TỒN - Date 16/1/2025] Má đùi gà Ba Huân vỉ 500 g
17346	[XẢ TỒN - Date 14/1/2025] Ba Rọi Rút Sườn Heo Vĩnh Tân Khay 400g +/-20g
17347	[XẢ TỒN - Date 14/1/2025] Bò xay Vissan túi 200g
17348	[XẢ TỒN - Date 14/1/2025] Thịt Thăn Heo CP Khay 300g
17349	[XẢ TỒN - Date 14/1/2025] Xương đuôi heo VietGAP Vissan 500g
17350	[XẢ TỒN - Date 15/1/2025] Đùi tỏi gà Sunny Gold Khay 500g
17351	[XẢ TỒN - Date 15/1/2025] Vịt CP Cắt Miếng khay 500g
17352	[XẢ TỒN - Date 14/1/2025] Cá mó làm sạch Alo Fish khay 300g
17353	[XẢ TỒN - Date 16/1/2025] Đùi cánh gà tươi CP khay 300g
17354	[XẢ TỒN - Date 15/1/2025] Cánh gà Sunny Gold Khay 500g
17355	[XẢ TỒN - Date 15/1/2025] Chân gà Sunny Gold Khay 500g
17356	[XẢ TỒN - Date 14/1/2025] Hủ Tiếu Mềm Pad Thái Ba Khánh gói 500g
17357	[XẢ TỒN - Date 16/1/2025] Xương Đùi Gà CP khay 500g
17358	[XẢ TỒN - Date 14/1/2025] Xương Heo Tiện Lợi Vĩnh Tân Khay 400g +/- 20g
17359	[XẢ TỒN - Date 15/1/2025] Vịt CP Nửa Con Túi 1-1.3kg
17360	[XẢ TỒN - Date 16/1/2025] Cánh Gà V CP khay 500g
17361	[XẢ TỒN - Date 16/1/2025] Đùi Tỏi Gà CP Khay 300g
17362	[XẢ TỒN - Date 15/1/2025] Xương gà Sunny Gold Khay 500g
17363	[XẢ TỒN - Date 16/1/2025] Sườn Gà Tươi CP Khay 500g
17364	[XẢ TỒN - Date 16/1/2025] Đầu Cánh gà tươi CP khay 500g
17365	[XẢ TỒN - Date 14/1/2025] Ba Rọi Heo ăn chay BaF khay 300g
17366	[XẢ TỒN - Date 14/1/2025] Bò Úc Xay Vissan túi 500g +/-50g
17367	[XẢ TỒN - Date 14/1/2025] Nạc Đùi Heo Vĩnh Tân Khay 400g +/-20g
17368	[XẢ TỒN - Date 14/1/2025] Ba Rọi Heo Rút Sườn ăn chay BaF khay 300g
17369	Hoa cúc chùm AT Đà Lạt bó 5 cây
17370	"[XẢ TỒN - Date 16/1/2025] Thịt Bò Xay tươi Trung Đồng, khay 250g"
17371	[XẢ TỒN - Date 14/1/2025] Mình cá thu Alo Fish khay 300g
17372	[XẢ TỒN - Date 14/1/2025] Bánh Hỏi Ba Khánh gói 300g
17373	[XẢ TỒN - Date 16/1/2025] Chân Gà CP Khay 500g
17374	[XẢ TỒN - Date 14/1/2025] Cốt Lết Có Xương Heo CP 300g
17375	[XẢ TỒN - Date 16/1/2025] Lườn Gà CP khay 500g
17376	[XẢ TỒN - Date 16/1/2025] Phi Lê Má Đùi Gà Không Da Ba Huân Khay 500g
17377	[XẢ TỒN - Date 16/1/2025] Phi lê tẩm sả nghệ Thoại An 200g
17378	[XẢ TỒN - Date 16/1/2025] Cá basa phi lê tẩm sa tế Thoại An 200g
17379	[XẢ TỒN - Date 14/1/2025] Xương Cổ Heo ăn chay BaF khay 300g
17380	[XẢ TỒN - Date 14/1/2025] Bít tết bò Vissan túi 200g
17381	[XẢ TỒN - Date 14/1/2025] Chân Giò Heo Sau CP Khay 500g
17382	[XẢ TỒN - Date 14/1/2025] Nạc Dăm Heo CP
17383	[XẢ TỒN - Date 14/1/2025] Sườn Già Heo ăn chay BaF khay 300g
17384	"[ XẢ TỒN ] Nho Đỏ Có Hạt Peru, hộp 500g +/-20g"
17385	[XẢ TỒN - Date 23/2/2025] Ba Rọi Heo Rút Sườn ăn chay BaF khay 300g
17386	(XẢ TỒN) Ốc om chuối đậu nhà hàng Xuân Thành gói 450gr +/- 45gr (2-3 người ăn)  Date 23/02
17387	[XẢ TỒN] Mọc nấm hương xưa CP gói 250gr HSD 23/02
17388	[XẢ TỒN] Vịt tẩm ướp Vịt om CP hộp 500gr HSD 23/02 và 24/02
17389	[XẢ TỒN] Cánh gà tươi JAPFA BEST KHAY 500gr HSD 23/02
17390	"(Xả tồn) Gà đồi Chí Linh 1/2 con hộp từ 0,8-0,9 kg HSD 24/02"
17391	[XẢ TỒN] Mề gà CP túi 500g HSD 23 /02 và 24/02
17392	"[ XẢ TỒN ] Cam Sành vắt nước trái Lớn, Túi 0.9 - 1.1kg"
17393	"[ XẢ TỒN ] Chuối Sáp Nghệ Vĩnh Long, nải 0,6-1kg"
17394	[XẢ TỒN] Củ Su Hào túi 600 - 800g
17395	[ XẢ TỒN] Dựng heo (móng giò) CP hộp 500gr HSD 13/02
17396	"[XẢ TỒN] Gà Ta nguyên con CP con từ 1,4 đến 1,8 kg HSD 24/02"
17397	[XẢ TỒN] Sườn già heo CP hộp 300gr HSD 25/11
17398	Bịch 3 cuộn túi rác đen (45x56cm) 500Gr 
17399	[XẢ TỒN] Bắp bò ta tươi loại 1 Anfood khay 200gr +/- 10gr HSD 23/02
17400	[Mua chung] Combo 10 hộp bánh que Toppo nhân socola hương cacao hộp 40gr
17401	[XẢ TỒN - Date 26/01/2025] Thùng 30 gói Mì Kraft Miliket Hai Tôm Chua Cay Cao Cấp 75g
17402	Bánh giò chay nhân thập cẩm LC Foods gói 150g
17403	Thùng 30 gói Phở gà Hà Nội Cung Đình 73gr
17404	[Quà tặng] Bánh mì bơ ruốc Stass Hải Châu gói 38gr
17405	[XẢ TỒN] Má đùi gà JAPFA BEST khay 500gr (HSD 22/03)
17406	[CỰC RẺ] Bánh mì que pate Hải Phòng NTP Food (size 18cm) đông lạnh gói 30g x 5 que
17407	[XẢ TỒN] Thịt mỡ phần heo 3G hộp 300gr +/- 15gr (HSD 22/03)
17408	[XẢ TỒN] Mề gà CP túi 500g (HSD 22/03)
17409	[XẢ TÒN] Kim chi cải thảo cắt lát ít cay Jongga Đức Việt (kim chi ngon nhất Hàn Quốc) hộp 450gr HSD 07/04
17410	Combo 2 Lốc sữa chua uống lợi khuẩn Yakomum chai 85ml
17411	[XẢ TỒN] Cánh gà tươi JAPFA BEST KHAY 500gr (HSD 22/03)
17412	 XẢ TỒN - Xúc xích hong khói Đức Việt gói 450gr - DATE 4/4/2025
17413	[DÙNG NGAY] Cải Ngọt túi 400g
17414	[CỰC RẺ] [COMBO] 10 Khăn lau tay nhà bếp có quai treo
17415	"Dưa Hấu Đỏ Long An, trái từ 3.1-3.6kg"
17416	[ DÙNG NGAY - Date 15/04/2025 ] ( Cận date )  Nước Ngọt Mirida Vị Cam 1.5L - 164845
17417	[DÙNG NGAY] Dưa Leo túi 500g +/-50g
17418	[Hàng Loại 2] Nho xanh nhập khẩu Peru hộp 400gr (+-20gr)
17419	(QUÀ TẶNG) Trà sữa nướng trân châu thanh trùng Lothamilk 250ml
17420	[CỰC RẺ] Cà Chua túi 500g +/-15g
17421	Quà tặng Bánh mì tươi Salito Hải Châu vị Socola gói 30gr
17422	[CỰC RẺ] Vòi Nước 360 Độ Turbo Flex
17423	[CỰC RẺ] Há Cảo Nhân Thịt Cầu Tre gói 500g
17424	[CỰC RẺ] Đùi Tỏi Gà CP Khay 300g
17425	"Dưa Hấu Đỏ Long An, trái từ 3.7-4.2kg"
17426	Thùng 24 lon TVT Nước Soda Đào lon 320 ml
17427	Nước Lau Sàn DIMARK Sả Chanh Thanh Mát Túi 3.5kg
17428	QT Bánh sanck hình mũ pháp sư POCA vị bắp ngọt gói 28gr
17429	"Viên uống Cấp Nước DHC Hyaluronic Acid giúp giữ ẩm, tăng độ đàn hồi cho da gói 60 viên (30 ngày)"
17430	[QUÀ TẶNG] Khay cá lăng - tầm - ngạnh - bò Thác Bà 100g
17431	(QUÀ TẶNG) Bia 0 độ BALTIKA lon 450ml (DATE 23/04/2025)
17432	Xả tồn - Hoa cẩm chướng đơn các màu rực rõ Dalat Hasfarm bó 10 cành
17433	"Combo 3 chai Nước lau sàn HASO Hương Lily 1,8kg"
17434	[DÙNG NGAY - Date 23/03/2025] Thịt Heo Xay CP Túi 1kg
17435	[DÙNG NGAY - Date 23/03/2025] Nạc Đùi Heo CP Khay 300g
17436	[DÙNG NGAY - Date 24/03/2025] Đùi tỏi gà Ba Huân vỉ 500g
17437	[DÙNG NGAY - Date 23/03/2025] Thịt Bắp Giò Heo CP Khay 300g
17438	[DÙNG NGAY - Date 23/03/2025] Nạc Vai Heo CP Khay 300g
17439	[DÙNG NGAY - Date 23/03/2025] File Ức Gà Không Da Ba Huân vỉ 500g
17440	[DÙNG NGAY - Date 23/03/2025] Đùi Gà Rút Xương CP Gói 1Kg
17441	[DÙNG NGAY - Date 23/03/2025] Cốt Lết Heo Vĩnh Tân Khay 200g +/-10g
17442	[DÙNG NGAY - Date 23/03/2025] Thịt Đùi Heo CP Khay 300g
17443	[DÙNG NGAY - Date 23/03/2025] Nạc Nọng ( Nạc Giòn) Heo CP Khay 500g
17444	[DÙNG NGAY - Date 23/03/2025] Ức Gà Có Xương Ba Huân Khay 500g
17445	[DÙNG NGAY - Date 23/03/2025] Bắp Giò Rút Xương Heo Vĩnh Tân Khay 400g +/-20g
17446	[DÙNG NGAY - Date 24/03/2025] Đuôi bò Trung Đồng túi 500g
17447	[DÙNG NGAY - Date 23/03/2025] Cá mó làm sạch Alo Fish khay 300g
17448	[DÙNG NGAY - Date 23/03/2025] Chân gà Sunny Gold Khay 500g
17449	[DÙNG NGAY - Date 23/03/2025] Chả Cá Nàng Hai Thủy Sản SG Khay 300g
17450	 [Thùng 12] Bia Bỉ Hoegaarden Peach Lon 500ml
17451	(XẢ TỒN) Thịt xay đặc biệt heo 3G hộp 300gr HSD 15/02
17452	[XẢ TỒN] Mề gà CP túi 500g HSD 15/02
17453	[XẢ TỒN - Date 15/2/2025] Sườn Non Heo ăn chay BaF khay 300g
17454	"Bột Đắp Mặt Nạ Mầm Đậu Nành Nguyên Chất Vũ Gia - Hỗ trợ làm mờ vết nám, sạm, tàn nhang(100g/ Hũ)"
17455	[MUA CHUNG] Combo 2kg (+/-50gr) Quả me tươi 
17456	[XẢ TỒN - Date 18/2/2025] Chân Gà Rút Xương Xốt Thái Ngọc Tú (vị cay nồng) hộp 100g
17457	Chuối tiêu nguyên nải 2.5 - 3 kg
17458	[Mua Chung] Combo 10 gói Xúc xích hải sản Godaco 10c (500g)
17459	Cocktail RIO vị brandy đào chai 275ml
17460	Hoa cẩm chướng nhánh màu viền hông hồng Dalat Hasfarm bó 10 cành
17461	Thảm lau chân silicon
17462	[SIÊU SALE] Nước lau sàn Sunlight Tinh dầu thảo mộc hương Lavender túi 3.6kg
17463	Granola phô mai Cát Khánh lon 350gr
17464	Bánh Tiểu Long Nhân Súp Kiểu Thượng Hải- Nhân Súp và Thịt Cầu Tre gói 300g
17465	Combo 3 bắp Cải Thảo 0.8 - 1kg
17466	[XẢ TỒN - Date 22/1/2025] Thịt ức vụn gà CP khay 300g
17467	"[XẢ TỒN - Date 22/1/2025] Xương Gà CP, gói 1kg"
17468	[XẢ TỒN - Date 20/1/2025] Xương Heo Tiện Lợi Vĩnh Tân Khay 400g +/- 20g
17469	[XẢ TỒN - Date 22/1/2025] Đùi cánh gà tươi CP khay 300g
17470	[XẢ TỒN - Date 20/1/2025] Cá diêu hồng làm sạch Alo Fish khay 300-400g
17471	Combo 10 gói Xúc xích xông khói Godaco 10c (500g)
17472	[XẢ TỒN] Đậu mơ Hà Nội hộp 400gr 4 cái đậu HSD 26/01
17473	[XẢ TỒN] Hồng trà sữa AOV thơm ngon sánh mịn chai 300ml HSD 28/01
17474	"Combo Tết 13 - Tết Thảnh Thơi (Sủi cảo thịt heo, chả giò thịt, chân giò ủ muối, nem chua cây, gà muối nguyên con)"
17475	"Viên ngậm Manukan vị quế - Giảm ho, đau rát họng - Hộp 16 viên"
17476	"[RẺ] Đĩa vuông sâu 6 Song Long 14,8cm 4226"
17477	[CỰC RẺ] Kim chi cải thảo cắt sẵn HoangMinhFoods gói 200g
17478	[CỰC RẺ] Bắp Cải Trái Tim bắp từ 300 - 500g
17479	[CỰC RẺ] Bánh Chưng Quang Huy cái 300g
17480	[TẾT] Bánh Premio hộp 400g BG Xanh
17481	[RẺ] Xương Đuôi Heo CP Túi 1kg
17482	[RẺ] Mì Ý Fiamma Số 3 gói 500g
17483	[RẺ] [Vỉ 4 Tặng 2 Viên] Pin AAA Eveready Super Heavy Duty 1212
17484	"[RẺ] Nước tẩy bồn cầu, toilet Fily hương bạc hà chai 900ml"
